0.01,-0.00348778,0.119526,0
0.02,0.0537383,0.0321811,0
0.03,0.0936262,0.0634649,0
0.04,0.0052518,0.085695,0
0.05,-0.00345465,0.0799415,0
0.06,0.0184903,0.0487302,0
0.07,0.0443315,0.0263986,0
0.08,0.0284195,0.0320182,0
0.09,0.0322703,0.0320756,0
0.1,0.0694062,0.0820357,0
0.11,0.0460162,0.1077,0
0.12,0.00350096,0.0958369,0
0.13,-0.00666776,0.0985572,0
0.14,0.00904569,0.0451949,0
0.15,-0.000899095,0.0648033,0
0.16,0.0363102,0.0674611,0
0.17,0.0433423,0.0588327,0
0.18,0.0472612,0.0159509,0
0.19,0.0244838,-0.00326526,0
0.2,0.00644217,0.0080088,0
0.21,0.000849174,0.0102002,0
0.22,0.000467229,0.0244698,0
0.23,0.00516003,0.0155771,0
0.24,0.00689915,0.0338426,0
0.25,-0.0193571,0.010307,0
0.26,-0.0204558,0.0261028,0
0.27,-0.034759,0.0247091,0
0.28,-0.0275527,0.0342819,0
0.29,-0.0186542,0.0276217,0
0.3,-0.0372787,0.0150982,0
0.31,-0.0127051,0.0233081,0
0.32,-0.0183368,0.0090693,0
0.33,0.000344797,0.0239165,0
0.34,-0.0146882,-0.0160718,0
0.35,0.0012492,-0.0101639,0
0.36,0.0030948,-0.00870441,0
0.37,-0.0223804,0.00271903,0
0.38,-0.0209784,-0.00945041,0
0.39,-0.0322767,-0.0310858,0
0.4,-0.0154393,-0.0181563,0
0.41,-0.0167162,-0.00409536,0
0.42,-0.0281833,-0.00741348,0
0.43,-0.0118413,-0.0288506,0
0.44,-0.00697764,-0.0201295,0
0.45,-0.0105495,-0.0485983,0
0.46,-0.0240273,-0.0444167,0
0.47,-0.0428414,-0.0388559,0
0.48,-0.0400022,-0.0455167,0
0.49,-0.0411648,-0.0297969,0
0.5,-0.0363469,-0.031191,0
0.51,-0.0277138,-0.0203417,0
0.52,-0.0196997,-0.00232267,0
0.53,-0.0223015,0.0101977,0
0.54,-0.00468607,0.0101221,0
0.55,-0.00459843,0.0137911,0
0.56,-0.0182339,0.017192,0
0.57,-0.0292317,0.0203586,0
0.58,0.00453136,0.0353101,0
0.59,0.015984,0.0372044,0
0.6,0.012526,0.0509246,0
0.61,0.0155388,0.0537976,0
0.62,0.0282491,0.034507,0
0.63,0.0301274,0.0405519,0
0.64,0.0297838,0.0184987,0
0.65,0.0253757,0.00794713,0
0.66,0.0353034,0.00597394,0
0.67,0.0268022,0.0375022,0
0.68,0.0324818,0.04702,0
0.69,0.0299439,0.0422892,0
0.7,0.0218481,0.0457443,0
0.71,0.0377445,0.0468612,0
0.72,0.0488356,0.0577915,0
0.73,0.0669344,0.038332,0
0.74,0.0718385,0.0457264,0
0.75,0.0686249,0.0411173,0
0.76,0.0537104,0.0207996,0
0.77,0.0476432,0.0117657,0
0.78,0.0481706,-0.0101913,0
0.79,0.0465875,-0.00718982,0
0.8,0.0590339,-0.0240896,0
0.81,0.0447743,-0.0237952,0
0.82,0.015979,-0.027639,0
0.83,0.0224093,0.00404305,0
0.84,0.0168933,-0.00748616,0
0.85,0.0273521,-0.0104212,0
0.86,0.0411474,-0.00331155,0
0.87,0.0302207,-0.000801264,0
0.88,0.0123023,-0.0140178,0
0.89,0.0091446,-0.0185247,0
0.9,0.0103002,-0.0247594,0
0.91,0.0134217,0.0262594,0
0.92,0.0163279,0.0463258,0
0.93,0.0267998,0.0531313,0
0.94,0.0226391,0.0557886,0
0.95,0.0306142,0.0406463,0
0.96,0.0359968,0.040078,0
0.97,0.033244,0.0493785,0
0.98,0.0327171,0.0641505,0
0.99,0.0223983,0.0324673,0
1,0.0107781,0.0267579,0
1.01,0.0159124,0.0157052,0
1.02,0.0284635,0.0152471,0
1.03,0.0127279,0.00663814,0
1.04,-0.0019085,0.00844604,0
1.05,-0.00979561,0.0101346,0
1.06,0.0201042,0.000244102,0
1.07,0.0458533,-0.0171324,0
1.08,0.0387209,-0.011614,0
1.09,0.0398682,0.0229819,0
1.1,0.0409093,0.0236407,0
1.11,0.0222569,0.0402179,0
1.12,0.0364333,0.0261954,0
1.13,0.0512383,0.0168128,0
1.14,0.0592808,0.000310214,0
1.15,0.0548998,-0.00316672,0
1.16,0.0430074,-0.0301344,0
1.17,0.022149,-0.0392479,0
1.18,0.00685051,-0.0358669,0
1.19,0.0138977,-0.0347539,0
1.2,0.0204467,-0.0476237,0
1.21,-0.0106746,-0.0497634,0
1.22,-0.0334901,-0.0243923,0
1.23,-0.0334287,-0.0204054,0
1.24,-0.0587309,-0.00279969,0
1.25,-0.0507897,-0.0158722,0
1.26,-0.0454243,0.00142018,0
1.27,-0.018776,-0.00785633,0
1.28,-0.0275181,-0.0164806,0
1.29,-0.0336055,-0.00119341,0
1.3,-0.0392745,-0.0086509,0
1.31,-0.03473,0.000364228,0
1.32,-0.0206846,-0.0129309,0
1.33,-0.00761444,-0.0211924,0
1.34,-0.00937612,-0.0288985,0
1.35,-0.0126465,0.00280711,0
1.36,-0.00423475,-0.00288639,0
1.37,-9.30579e-05,-0.0118643,0
1.38,0.0172551,0.0480951,0
1.39,0.0198935,0.0159206,0
1.4,0.0145634,0.0056241,0
1.41,0.0112573,-0.0178411,0
1.42,0.000412473,-0.0355723,0
1.43,-0.0096728,-0.0189562,0
1.44,-0.0149619,-0.0190318,0
1.45,-0.0162017,-0.00929418,0
1.46,-0.0251232,-0.0063709,0
1.47,-0.0334165,-0.00160791,0
1.48,-0.0546179,0.00282122,0
1.49,-0.0448925,0.0187852,0
1.5,-0.0027761,0.0315931,0
1.51,-0.0105904,0.0202151,0
1.52,-0.00396482,0.0271984,0
1.53,-0.00189043,0.0238995,0
1.54,0.0237569,0.0048839,0
1.55,0.0238864,-0.0128076,0
1.56,0.0338189,-0.0210803,0
1.57,0.0332429,-0.0189622,0
1.58,0.0188241,-0.0251748,0
1.59,0.0389289,-0.00928723,0
1.6,0.0379941,-0.0198489,0
1.61,0.0232539,-0.0198789,0
1.62,0.0176966,0.00546271,0
1.63,0.0456618,0.00735593,0
1.64,0.0499918,0.0168867,0
1.65,0.0442029,0.0220698,0
1.66,0.0195918,0.00521191,0
1.67,0.00243677,-0.0141467,0
1.68,-0.00779927,-0.0166142,0
1.69,-0.0111879,-0.00908838,0
1.7,-0.0143321,0.00774395,0
1.71,-0.0115269,0.00784067,0
1.72,-0.0166918,0.0058832,0
1.73,-0.0178237,0.033544,0
1.74,-0.0168145,0.0121785,0
1.75,0.00990491,0.0177056,0
1.76,0.0151093,0.00113581,0
1.77,0.00602317,-0.00239846,0
1.78,0.0213131,0.00618468,0
1.79,0.0195813,0.0239942,0
1.8,0.0437616,0.0147702,0
1.81,0.0445216,0.00618396,0
1.82,0.0256119,0.00639056,0
1.83,0.0157913,-0.00528205,0
1.84,0.0263059,-0.0124556,0
1.85,0.0107251,-0.0228196,0
1.86,0.0175087,-0.0169028,0
1.87,0.0180779,-0.0269422,0
1.88,0.0165716,-0.0150093,0
1.89,0.00943679,0.00223604,0
1.9,-0.0148037,-0.0210239,0
1.91,-0.0295511,-0.0131741,0
1.92,-0.0314088,-0.00383956,0
1.93,-0.0216805,0.0105673,0
1.94,-0.0105929,0.012105,0
1.95,-0.0158186,0.0212985,0
1.96,-0.00718641,0.0556193,0
1.97,-0.0146956,0.06012,0
1.98,-0.027408,0.0602364,0
1.99,-0.0195862,0.0386368,0
2,-0.0417957,0.0460177,0
2.01,-0.0370769,0.0352608,0
2.02,-0.0306366,0.035069,0
2.03,-0.0246553,0.0467718,0
2.04,-0.02523,0.0322789,0
2.05,-0.0314869,0.0421204,0
2.06,-0.0217531,0.0181161,0
2.07,-0.0241506,0.0174798,0
2.08,-0.0304726,0.0185269,0
2.09,-0.026539,0.0235971,0
2.1,-0.0286069,0.061449,0
2.11,-0.0325672,0.0418177,0
2.12,-0.0501497,0.0313403,0
2.13,-0.0391229,0.025701,0
2.14,-0.0247574,0.0339287,0
2.15,-0.0367399,0.0240059,0
2.16,-0.0519904,0.0111184,0
2.17,-0.0641047,-0.00291359,0
2.18,-0.0618713,0.0154852,0
2.19,-0.0516472,-0.00292417,0
2.2,-0.0364422,-0.000449318,0
2.21,-0.0202646,0.00389464,0
2.22,-0.0289024,-0.00390812,0
2.23,-0.00955632,0.00476304,0
2.24,-0.0209907,0.00874937,0
2.25,-0.0254958,-0.00512085,0
2.26,-0.000246708,-0.0258051,0
2.27,-0.0180598,-4.49164e-05,0
2.28,-0.00927076,-0.0251668,0
2.29,-0.00477927,-0.0424101,0
2.3,-0.0202244,-0.0175204,0
2.31,-0.028855,-0.0156489,0
2.32,-0.00337664,0.0016157,0
2.33,-0.00706592,-0.013804,0
2.34,-0.024416,-0.02612,0
2.35,-0.0229458,-0.0121923,0
2.36,-0.0154477,-0.0225601,0
2.37,-0.0301463,-0.0109319,0
2.38,-0.033992,0.0019205,0
2.39,-0.0257203,-0.00370557,0
2.4,-0.00823105,-0.010984,0
2.41,-0.00381403,-0.00958043,0
2.42,0.00397657,-0.00663445,0
2.43,0.00958593,0.000192731,0
2.44,0.0246071,0.018393,0
2.45,0.0246846,0.031234,0
2.46,0.0304868,0.0256061,0
2.47,0.0358872,0.0457282,0
2.48,0.0233244,0.04114,0
2.49,0.037422,0.0307297,0
2.5,0.0423213,0.0271624,0
2.51,0.0313635,0.0119957,0
2.52,0.0330107,0.017526,0
2.53,0.0562371,-0.0125414,0
2.54,0.0499745,-0.0171533,0
2.55,0.0343995,-0.0390793,0
2.56,0.0317492,-0.0418509,0
2.57,0.0468926,-0.044426,0
2.58,0.0671614,-0.037014,0
2.59,0.0601763,-0.0301002,0
2.6,0.0733084,-0.0470053,0
2.61,0.0679144,-0.0512564,0
2.62,0.0805229,-0.0433399,0
2.63,0.0570182,-0.033926,0
2.64,0.0450145,-0.0329691,0
2.65,0.0297218,-0.0124006,0
2.66,0.0646267,-0.00311357,0
2.67,0.0618976,-0.0104402,0
2.68,0.0552684,0.0162989,0
2.69,0.0335469,0.015791,0
2.7,0.0272864,0.0386582,0
2.71,0.0447525,0.0500721,0
2.72,0.0315635,0.0410781,0
2.73,0.0508014,0.0580813,0
2.74,0.0351256,0.0485062,0
2.75,0.0365035,0.0297878,0
2.76,0.0259474,0.0299954,0
2.77,0.00833604,0.00684655,0
2.78,0.00177597,-0.00486303,0
2.79,-0.00432381,-0.0022465,0
2.8,-0.0120431,0.0120565,0
2.81,-0.0233143,0.0212648,0
2.82,-0.0157883,0.0359669,0
2.83,-0.0149283,0.0320413,0
2.84,-0.00226081,0.0107948,0
2.85,0.0291707,0.0340119,0
2.86,0.0289058,0.00443175,0
2.87,0.0364547,0.0162131,0
2.88,0.0356957,0.0271643,0
2.89,0.0407308,0.0353153,0
2.9,0.0437762,0.0253052,0
2.91,0.0269681,0.0102644,0
2.92,0.0309672,0.0159103,0
2.93,0.0166959,0.0170765,0
2.94,0.00341441,0.0181506,0
2.95,-0.00279735,0.0269353,0
2.96,0.0069699,0.0097275,0
2.97,0.0320012,0.0231808,0
2.98,0.0176531,0.01238,0
2.99,0.0239454,0.0121541,0
3,0.0416413,0.00989411,0
3.01,0.0306998,0.00983588,0
3.02,0.032409,-0.00615556,0
3.03,0.0376908,-0.0132731,0
3.04,0.0327628,-0.0256181,0
3.05,0.0302243,-0.029324,0
3.06,0.0339865,-0.0249846,0
3.07,0.0334179,-0.0189216,0
3.08,0.0328751,-0.0288202,0
3.09,0.0462519,-0.0380019,0
3.1,0.0448137,-0.0465597,0
3.11,0.0393795,-0.0565512,0
3.12,0.0130818,-0.0405185,0
3.13,-0.00566206,-0.0550557,0
3.14,0.0120818,-0.0448556,0
3.15,0.00116919,-0.0136521,0
3.16,-0.00897109,-0.0280021,0
3.17,-0.0122691,-0.0160003,0
3.18,-0.00388598,-0.0224165,0
3.19,0.00390909,-0.0594623,0
3.2,0.00543565,-0.0370875,0
3.21,-0.00869034,-0.0359154,0
3.22,-0.0279547,-0.0311112,0
3.23,-0.00865554,-0.0462812,0
3.24,-0.00829529,-0.058352,0
3.25,-0.025525,-0.0654399,0
3.26,-0.0121289,-0.0446768,0
3.27,-0.00744025,-0.0507149,0
3.28,-0.00716233,-0.056313,0
3.29,-0.012621,-0.0439681,0
3.3,-0.00994549,-0.0386367,0
3.31,-0.00540731,-0.0336454,0
3.32,0.0184027,-0.0269714,0
3.33,-0.000683189,-0.0150679,0
3.34,0.00525052,-0.0231953,0
3.35,0.000958644,-0.0487242,0
3.36,-0.00303326,-0.0213848,0
3.37,-0.0206461,0.0040558,0
3.38,-0.0231345,0.00236721,0
3.39,-0.0217646,0.00447718,0
3.4,-0.0225351,0.00275778,0
3.41,-0.0310317,0.00484178,0
3.42,-0.0291151,0.01456,0
3.43,-0.0310035,-0.0214346,0
3.44,-0.0249758,-0.0331998,0
3.45,-0.025523,-0.0286044,0
3.46,-0.0297086,-0.0259603,0
3.47,-0.0475224,-0.0218696,0
3.48,-0.0465021,-0.0197056,0
3.49,-0.0590625,-0.0140053,0
3.5,-0.047392,-0.0242594,0
3.51,-0.0246559,-0.0239593,0
3.52,-0.0211254,-0.00813451,0
3.53,-0.0256093,-0.00692262,0
3.54,-0.037576,-0.00580155,0
3.55,-0.0372148,0.0046527,0
3.56,-0.0503847,0.0106889,0
3.57,-0.0156206,0.0183487,0
3.58,-0.00495849,0.0271038,0
3.59,-0.0183383,0.0315518,0
3.6,-0.0307992,0.0181405,0
3.61,-0.0190871,0.00565662,0
3.62,-0.0020436,0.0488331,0
3.63,-0.00214596,0.0791776,0
3.64,0.00757299,0.0526009,0
3.65,0.00884058,0.0454605,0
3.66,0.000208249,0.0465826,0
3.67,-0.0311135,0.0533587,0
3.68,-0.0504508,0.0110296,0
3.69,-0.0508341,-0.00504788,0
3.7,-0.00827749,-0.00242043,0
3.71,-0.0197998,0.0196434,0
3.72,-0.0108932,0.0246318,0
3.73,-0.0140617,0.0194669,0
3.74,-0.00350795,0.0281593,0
3.75,-0.0112848,0.024789,0
3.76,-0.0107408,0.0118251,0
3.77,-0.00818567,0.0271806,0
3.78,-0.00172153,0.0316555,0
3.79,0.0374778,0.0632871,0
3.8,0.0227235,0.0414627,0
3.81,0.018832,0.0211716,0
3.82,-0.00606699,-0.0152876,0
3.83,0.00025276,-0.0078452,0
3.84,-0.0352083,-0.022618,0
3.85,-0.0309345,-0.0126158,0
3.86,-0.0347341,-0.00168235,0
3.87,-0.0305124,0.0068487,0
3.88,-0.0187948,0.0147778,0
3.89,-0.0234578,-0.00934494,0
3.9,-0.0355559,-0.0162314,0
3.91,-0.0291937,0.00476558,0
3.92,-0.0155458,0.0185593,0
