0.01,1.635e-05,1.032e-05,6.34e-06,1
0.02,3.2e-05,2.134e-05,1.128e-05,1
0.03,4.8049e-05,3.2311e-05,1.5968e-05,1
0.04,6.3769e-05,4.21865e-05,2.04216e-05,1
0.05,7.77832e-05,5.20931e-05,2.46574e-05,1
0.06,8.98608e-05,5.92286e-05,2.83403e-05,1
0.07,0.000101188,6.5887e-05,3.18592e-05,1
0.08,0.000110416,7.21017e-05,3.48756e-05,1
0.09,0.000119093,7.68538e-05,3.74246e-05,1
0.1,0.000126207,8.19956e-05,3.98892e-05,1
0.11,0.000133267,8.81999e-05,4.26251e-05,1
0.12,0.000139578,9.29423e-05,4.45632e-05,1
0.13,0.000144491,9.98251e-05,4.64599e-05,1
0.14,0.000149505,0.000106949,4.79677e-05,1
0.15,0.000154613,0.000113946,4.91138e-05,1
0.16,0.000158757,0.000121176,5.06236e-05,1
0.17,0.000162356,0.000128272,5.17716e-05,1
0.18,0.000167197,0.000134194,5.25827e-05,1
0.19,0.000172844,0.000140423,5.37808e-05,1
0.2,0.00017749,0.00014729,5.42892e-05,1
0.21,0.000182605,0.000151598,5.41552e-05,1
0.22,0.000186757,0.000154576,5.37744e-05,1
0.23,0.000191763,0.000157019,5.35137e-05,1
0.24,0.000196513,0.000160014,5.30153e-05,1
0.25,0.000201024,0.000162821,5.22955e-05,1
0.26,0.000206014,0.000166504,5.102e-05,1
0.27,0.0002097,0.000168902,5.02775e-05,1
0.28,0.000212172,0.000171503,5.1081e-05,1
0.29,0.000215966,0.000174296,5.22719e-05,1
0.3,0.000218539,0.000175865,5.31232e-05,1
0.31,0.000219276,0.000178746,5.40093e-05,1
0.32,0.000219356,0.000182848,5.49276e-05,1
0.33,0.000219874,0.000187386,5.58755e-05,1
0.34,0.000220102,0.000191978,5.7551e-05,1
0.35,0.000219707,0.000195221,5.92028e-05,1
0.36,0.000219085,0.000198609,6.0483e-05,1
0.37,0.000218251,0.000203532,6.21178e-05,1
0.38,0.00021827,0.000210583,6.47824e-05,1
0.39,0.000218382,0.000216813,6.70041e-05,1
0.4,0.00021858,0.00022298,6.88142e-05,1
0.41,0.000217109,0.000231187,6.95422e-05,1
0.42,0.000215485,0.000238492,6.96131e-05,1
0.43,0.000214069,0.000244608,6.94227e-05,1
0.44,0.000211798,0.000250668,7.00397e-05,1
0.45,0.000210829,0.000257377,7.03573e-05,1
0.46,0.000210723,0.000262939,6.96961e-05,1
0.47,0.000211418,0.000268133,6.91747e-05,1
0.48,0.00021076,0.000272987,6.94841e-05,1
0.49,0.000210942,0.000276473,6.98651e-05,1
0.5,0.000211206,0.000280787,7.03134e-05,1
0.51,0.000210846,0.000284821,7.18744e-05,1
0.52,0.000210606,0.000288246,7.27198e-05,1
0.53,0.000209777,0.000292853,7.22003e-05,1
0.54,0.0002098,0.000296111,7.14605e-05,1
