0.01,2.09201e-06,0.00104301,6.32297e-06,0.999999
0.02,6.74797e-05,0.000950181,3.04883e-05,1
0.03,0.000302253,0.00094733,-0.000827076,0.999999
0.04,0.000201818,0.00100971,0.368424,0.929657
0.05,-0.000806927,0.000791128,0.956416,0.292005
0.06,-3.12407e-05,0.000428405,0.4233,0.90599
0.07,-0.000329534,0.000660085,0.647755,0.761848
0.08,0.000238402,0.000393663,-0.397541,0.917584
0.09,0.000542071,-0.000167497,-0.977675,-0.210124
0.1,0.00036842,0.000411488,-0.480758,0.876853
0.11,0.000569123,-0.000317184,-0.931838,-0.362873
0.12,-0.000299884,-0.000463769,0.411382,-0.911463
0.13,-0.000594135,0.000205205,0.964499,0.264087
0.14,-0.000320479,-0.000495221,0.43613,-0.899884
0.15,-0.00060085,0.000274972,0.948164,0.31778
0.16,0.000168159,0.000522359,-0.208362,0.978052
0.17,0.000661722,-6.52138e-05,-0.999961,-0.00878871
0.18,0.000235064,0.000553333,-0.288507,0.957478
0.19,0.000668851,-0.000228299,-0.994202,-0.107524
0.2,0.000429897,0.00052303,-0.613482,0.789709
0.21,-0.000334688,0.000380567,0.620562,0.784157
0.22,-0.000639017,-0.000137262,0.999755,-0.022136
0.23,-0.00023333,0.000619165,0.373924,0.927459
0.24,0.000638584,0.000116892,-0.967666,0.252236
0.25,0.00013077,-0.000648523,-0.310114,-0.950699
0.26,0.00068042,-6.78514e-07,-0.991093,0.133168
0.27,9.67206e-06,0.000686774,0.113363,0.993553
0.28,0.000680843,-0.000126183,-0.99977,-0.021412
0.29,0.000150723,0.000694084,-0.0843723,0.996434
0.3,0.000679992,-0.000215305,-0.99961,-0.0279009
0.31,0.000283472,0.000694831,-0.280906,0.959735
0.32,-0.00026394,0.000335097,0.546275,0.837606
0.33,-0.000625892,-0.000167999,0.947229,0.320556
0.34,9.843e-06,0.000354732,-0.2931,0.956082
0.35,3.86907e-05,-5.31277e-06,-0.325346,0.945595
0.36,9.18554e-05,-2.84583e-05,-0.459165,0.888351
0.37,3.48353e-05,0.000129483,0.429249,0.903186
0.38,5.4927e-05,-0.000213007,-0.467284,0.884107
0.39,-6.26157e-05,-3.92545e-05,0.161941,0.9868
0.4,-0.000191156,-0.000116861,-0.703395,0.710799
0.41,-0.000190361,0.000175524,-0.287732,0.957711
