0.01,-0.00614588,0.0952343,-0.000729998
0.02,-0.0109434,0.105541,-0.00130255
0.03,-0.0104513,0.108023,-0.00183443
0.04,-0.0233744,0.110479,-0.00236712
0.05,-0.0483479,0.108007,-0.00289947
0.06,-0.0870425,0.0969312,-0.00339505
0.07,-0.148043,0.0850104,-0.00388462
0.08,-0.262869,0.0817335,-0.00433061
0.09,-0.469352,0.0783748,-0.00487328
0.1,-0.828391,0.0963809,-0.0053504
0.11,-1.49098,0.110063,-0.00728072
0.12,-2.71612,0.106403,-0.0116074
0.13,-4.9457,0.106298,-0.0157633
0.14,-8.95808,0.0768444,-0.0287139
0.15,-16.033,0.0807707,-0.0172648
0.16,-27.6092,0.0753968,-0.0283788
0.17,-43.1782,0.0580487,-0.0441198
0.18,-57.0471,0.0231477,-0.0617119
0.19,-64.2458,0.0143184,-0.0545197
0.2,-67.0891,0.0187423,-0.033064
0.21,-68.2617,0.0176282,0.015434
0.22,-68.7413,0.0233337,0.157969
0.23,-68.9257,0.0168798,0.607476
0.24,-68.9968,0.0239112,2.14941
0.25,-69.0239,0.00273858,7.75275
0.26,-68.8217,-0.0559331,28.4549
0.27,-66.8253,-1.0501,77.9804
0.28,-56.9223,-1.78708,93.7758
0.29,-45.6454,-0.380783,93.9206
0.3,-38.3972,-0.108707,94.7676
0.31,-32.981,-0.0183956,95.2042
0.32,-28.7608,0.00200176,95.4232
0.33,-25.3434,0.0225449,95.5255
0.34,-22.5409,-0.00209371,95.5858
0.35,-20.15,-0.000979231,95.6077
0.36,-18.1029,9.27585e-05,95.6194
0.37,-16.3436,0.0085985,95.624
0.38,-14.8133,0.000204868,95.6295
0.39,-13.4668,-0.0183401,95.6331
0.4,-12.2407,-0.0119279,95.6302
0.41,-11.1533,-0.00035883,95.6289
0.42,-10.1955,-0.00133889,95.6306
0.43,-9.31811,-0.0187018,95.6333
0.44,-8.50973,-0.0151795,95.6309
0.45,-7.78283,-0.0374829,95.6337
0.46,-7.11551,-0.038381,95.6315
0.47,-6.52303,-0.0344614,95.6303
0.48,-5.98392,-0.0394085,95.6308
0.49,-5.48915,-0.0279712,95.6289
0.5,-5.04194,-0.0273671,95.6294
0.51,-4.62737,-0.0187749,95.6285
0.52,-4.24852,-0.00296245,95.6275
0.53,-3.91624,0.00971711,95.6275
0.54,-3.60824,0.0117755,95.6285
0.55,-3.32626,0.0150085,95.6286
0.56,-3.08059,0.0182396,95.6288
0.57,-2.86725,0.0212749,95.6291
0.58,-2.64656,0.0338775,95.6289
0.59,-2.44589,0.0375573,95.6296
0.6,-2.26698,0.0493022,95.6295
0.61,-2.1108,0.0536323,95.63
0.62,-1.96037,0.038618,95.6313
0.63,-1.80832,0.0408695,95.6309
0.64,-1.66976,0.0232041,95.6321
0.65,-1.53197,0.0114371,95.6322
0.66,-1.38801,0.00770507,95.632
0.67,-1.25955,0.0327592,95.6308
0.68,-1.15733,0.0448967,95.6311
0.69,-1.07539,0.0431069,95.6317
0.7,-1.00553,0.0455628,95.6318
0.71,-0.930039,0.0468574,95.632
0.72,-0.852655,0.0559961,95.6318
0.73,-0.774051,0.041638,95.6324
0.74,-0.685997,0.0451563,95.6319
0.75,-0.610804,0.0420073,95.6318
0.76,-0.551586,0.0247901,95.6321
0.77,-0.488198,0.0143527,95.6317
0.78,-0.421146,-0.00549744,95.6316
0.79,-0.344402,-0.00655946,95.6307
0.8,-0.262353,-0.0206646,95.6307
0.81,-0.186891,-0.0229605,95.6301
0.82,-0.13946,-0.0265491,95.6298
0.83,-0.087766,-0.00114695,95.6286
0.84,-0.0656627,-0.00613527,95.6285
0.85,-0.0326511,-0.00943584,95.628
0.86,0.0119139,-0.00421094,95.6274
0.87,0.0395053,-0.00123825,95.6269
0.88,0.0476064,-0.0116184,95.6267
0.89,0.0608886,-0.0171779,95.6263
0.9,0.0787109,-0.0233243,95.6259
0.91,0.102564,0.017624,95.6251
0.92,0.0935121,0.041309,95.6244
0.93,0.0742886,0.0510899,95.6239
0.94,0.0450989,0.0549912,95.6234
0.95,0.021607,0.0432181,95.623
0.96,0.0139926,0.0406873,95.6228
0.97,0.00675726,0.0478903,95.6227
0.98,-0.00615043,0.0613255,95.6225
0.99,-0.0375031,0.0376174,95.6218
1,-0.0565447,0.0287387,95.6216
1.01,-0.0624971,0.0180753,95.6212
1.02,-0.0487561,0.015813,95.6209
1.03,-0.0471389,0.00831336,95.6209
1.04,-0.0514623,0.00846921,95.6207
1.05,-0.0621969,0.00989573,95.6206
1.06,-0.0487826,0.00200033,95.6203
1.07,-0.00866185,-0.0137051,95.62
1.08,0.03522,-0.0119684,95.6192
1.09,0.0750263,0.0168102,95.6181
1.1,0.0888442,0.0224254,95.6181
1.11,0.0816932,0.0370645,95.6177
1.12,0.0748503,0.0280815,95.6175
1.13,0.0881234,0.0187685,95.6174
1.14,0.114468,0.00356587,95.6173
1.15,0.147621,-0.00198589,95.6171
1.16,0.173067,-0.0251731,95.6176
1.17,0.198344,-0.0367622,95.6175
1.18,0.218481,-0.0360145,95.6172
1.19,0.242093,-0.0349773,95.6171
1.2,0.268217,-0.0453973,95.6172
1.21,0.275112,-0.0489917,95.6172
1.22,0.265538,-0.0287163,95.617
1.23,0.240064,-0.021839,95.6167
1.24,0.190231,-0.00614134,95.6167
1.25,0.138115,-0.0141493,95.6158
1.26,0.100906,-0.00130507,95.6165
1.27,0.0782037,-0.00670433,95.6161
1.28,0.0545278,-0.0147399,95.616
1.29,0.0344162,-0.00355881,95.6164
1.3,0.00205934,-0.00773916,95.6161
1.31,-0.0204393,-0.00105277,95.6164
1.32,-0.0351436,-0.0108091,95.6163
1.33,-0.0300622,-0.0193133,95.6163
1.34,-0.019924,-0.0271433,95.6164
1.35,-0.00669316,-0.0024549,95.6163
1.36,-0.00792219,-0.00275549,95.6165
1.37,-0.00545253,-0.0101982,95.6167
1.38,0.0171993,0.037887,95.6166
1.39,0.000979932,0.0198552,95.6165
1.4,-0.00381184,0.00821009,95.6166
1.41,-0.00137929,-0.0131876,95.6167
1.42,0.00925973,-0.0315748,95.6166
1.43,0.0258763,-0.0211206,95.6162
1.44,0.0280862,-0.0193109,95.6163
1.45,0.0278336,-0.0109751,95.6163
1.46,0.0136241,-0.00711107,95.6162
1.47,-0.00963075,-0.00247556,95.6162
1.48,-0.0523214,0.00199046,95.6161
1.49,-0.0870685,0.0159299,95.6167
1.5,-0.0954225,0.0288841,95.6173
1.51,-0.120091,0.021776,95.6171
1.52,-0.131435,0.026286,95.6175
1.53,-0.143887,0.0243408,95.6176
1.54,-0.132646,0.00833532,95.6175
1.55,-0.108865,-0.00908605,95.6173
1.56,-0.06452,-0.0189742,95.6167
1.57,-0.0162449,-0.0189515,95.6159
1.58,0.0162332,-0.0240744,95.616
1.59,0.0669795,-0.0118859,95.6151
1.6,0.102703,-0.0184226,95.6157
1.61,0.128612,-0.0195885,95.6155
1.62,0.148599,0.00111238,95.6145
1.63,0.173097,0.00631552,95.6148
1.64,0.194726,0.0151065,95.6148
1.65,0.202697,0.0209193,95.6147
1.66,0.184927,0.00806073,95.6146
1.67,0.165128,-0.0101341,95.6145
1.68,0.153454,-0.0153795,95.6145
1.69,0.144361,-0.0101078,95.6145
1.7,0.129106,0.00465617,95.6145
1.71,0.105376,0.00731655,95.6141
1.72,0.0771101,0.00618646,95.6139
1.73,0.0509883,0.0287606,95.6147
1.74,0.00910271,0.0151801,95.6132
1.75,0.00355834,0.0173521,95.6134
1.76,0.000990199,0.00410099,95.6134
1.77,0.00194533,-0.00113542,95.6135
1.78,0.0196678,0.00500394,95.6136
1.79,0.0294457,0.0207656,95.6134
1.8,0.0455494,0.0159176,95.6139
1.81,0.0649329,0.00800223,95.6142
1.82,0.0736001,0.00676779,95.6142
1.83,0.0748042,-0.00309799,95.6145
1.84,0.0927123,-0.0107495,95.6145
1.85,0.102958,-0.0206748,95.6148
1.86,0.126066,-0.0175493,95.6146
1.87,0.145203,-0.0252663,95.6149
1.88,0.167717,-0.0167975,95.6145
1.89,0.175566,-0.00108943,95.6141
1.9,0.149856,-0.0174482,95.6139
1.91,0.12738,-0.0138676,95.6144
1.92,0.102222,-0.00556121,95.6147
1.93,0.080468,0.00772952,95.615
1.94,0.0586024,0.011331,95.6147
1.95,0.0311443,0.0195616,95.6149
1.96,0.00634631,0.049258,95.6158
1.97,-0.046995,0.0582213,95.6141
1.98,-0.114013,0.0599078,95.613
1.99,-0.170548,0.0424023,95.611
2,-0.226911,0.0454414,95.6125
2.01,-0.27717,0.0370753,95.6118
2.02,-0.3113,0.0354394,95.6121
2.03,-0.336566,0.0447775,95.6127
2.04,-0.367985,0.0345117,95.6118
2.05,-0.39352,0.0408031,95.6123
2.06,-0.41413,0.0221549,95.6114
2.07,-0.419659,0.0183364,95.6114
2.08,-0.426627,0.018502,95.6114
2.09,-0.429861,0.0227045,95.6114
2.1,-0.437535,0.05455,95.6115
2.11,-0.473721,0.0440032,95.6097
2.12,-0.512876,0.03352,95.6093
2.13,-0.531413,0.0270569,95.6091
2.14,-0.531272,0.0327242,95.6091
2.15,-0.545621,0.0255486,95.6087
2.16,-0.565388,0.013654,95.6084
2.17,-0.583745,-2.8846e-05,95.6079
2.18,-0.587428,0.0127657,95.6081
2.19,-0.592652,-0.000168002,95.6077
2.2,-0.574408,-0.000394236,95.6073
2.21,-0.544412,0.00317588,95.6068
2.22,-0.527016,-0.00262523,95.6068
2.23,-0.490149,0.00346524,95.6061
2.24,-0.470955,0.00783412,95.6057
2.25,-0.460686,-0.00281308,95.6058
2.26,-0.421753,-0.0217318,95.6052
2.27,-0.385172,-0.00382523,95.6027
2.28,-0.359146,-0.0213438,95.604
2.29,-0.317137,-0.038633,95.6036
2.3,-0.276829,-0.0212123,95.6008
2.31,-0.261225,-0.0165976,95.6005
2.32,-0.229781,-0.00155424,95.6
2.33,-0.216243,-0.0116172,95.6005
2.34,-0.209941,-0.0235154,95.6004
2.35,-0.193061,-0.0141513,95.5997
2.36,-0.178971,-0.021028,95.5998
2.37,-0.172458,-0.0126752,95.5991
2.38,-0.176275,-0.000630362,95.5986
2.39,-0.182753,-0.0031465,95.5983
2.4,-0.172177,-0.0095672,95.5981
2.41,-0.153459,-0.00957204,95.5977
2.42,-0.129685,-0.00714023,95.5974
2.43,-0.105189,-0.00108846,95.5971
2.44,-0.0752263,0.014968,95.5969
2.45,-0.0607999,0.0283909,95.5967
2.46,-0.0538372,0.0261144,95.5971
2.47,-0.0412499,0.0423167,95.597
2.48,-0.053205,0.0413563,95.5968
2.49,-0.0519233,0.0326247,95.5967
2.5,-0.0394419,0.0281469,95.5964
2.51,-0.0332701,0.0148472,95.5966
2.52,-0.0154073,0.0170758,95.5962
2.53,0.0184761,-0.00729919,95.5967
2.54,0.0643953,-0.0153988,95.5952
2.55,0.100368,-0.0348438,95.5961
2.56,0.147119,-0.0405387,95.5946
